CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13601.0,44,2,693.32,3,2,3,323,Promising / Recent Buyers
13602.0,64,1,428.89,2,1,2,212,Hibernating
13603.0,25,1,164.34,3,1,1,311,Promising / Recent Buyers
13606.0,28,3,276.75,3,3,1,331,Loyal Customers
13607.0,39,1,675.51,3,1,3,313,Promising / Recent Buyers
13610.0,11,7,1082.33,4,4,3,443,Champions
13611.0,88,3,1154.4,2,3,3,233,At Risk / Need Attention
13614.0,23,4,1585.46,3,3,3,333,Loyal Customers
13615.0,318,1,417.69,1,1,2,112,Lost Customers
13617.0,39,3,544.18,3,3,2,332,Loyal Customers
13618.0,173,1,177.34,1,1,1,111,Lost Customers
13621.0,116,1,213.85,2,1,1,211,Hibernating
13623.0,30,5,727.74,3,4,3,343,Loyal Customers
13626.0,252,1,257.23,1,1,1,111,Lost Customers
13627.0,58,5,1638.47,2,4,3,243,At Risk / Need Attention
13629.0,22,11,7792.36,3,4,4,344,Loyal Customers
13630.0,4,7,2031.78,4,4,4,444,Champions
13631.0,99,11,3070.42,2,4,4,244,At Risk / Need Attention
13632.0,24,5,2118.93,3,4,4,344,Loyal Customers
13634.0,32,5,1547.3600000000001,3,4,3,343,Loyal Customers
13635.0,67,1,1071.03,2,1,3,213,Hibernating
13636.0,36,5,949.12,3,4,3,343,Loyal Customers
13637.0,51,3,804.3,2,3,3,233,At Risk / Need Attention
13638.0,15,1,122.64,4,1,1,411,Promising / Recent Buyers
13639.0,73,1,1033.34,2,1,3,213,Hibernating
13642.0,215,1,312.28,1,1,2,112,Lost Customers
13643.0,30,3,519.44,3,3,2,332,Loyal Customers
13644.0,15,4,2624.26,4,3,4,434,Loyal Customers
13645.0,119,1,252.1,2,1,1,211,Hibernating
13647.0,9,4,1648.1200000000001,4,3,3,433,Loyal Customers
13649.0,256,2,346.6,1,2,2,122,Hibernating
13650.0,16,6,1836.3400000000001,4,4,4,444,Champions
13651.0,34,2,94.2,3,2,1,321,Promising / Recent Buyers
13652.0,45,3,1095.08,3,3,3,333,Loyal Customers
13654.0,42,6,2707.33,3,4,4,344,Loyal Customers
13655.0,113,2,932.97,2,2,3,223,Hibernating
13656.0,164,2,379.65,1,2,2,122,Hibernating
13657.0,10,2,382.14,4,2,2,422,Promising / Recent Buyers
13658.0,9,5,2639.17,4,4,4,444,Champions
13659.0,205,2,1563.0,1,2,3,123,Hibernating
13662.0,85,3,881.26,2,3,3,233,At Risk / Need Attention
13663.0,178,1,189.47,1,1,1,111,Lost Customers
13666.0,59,3,84.65,2,3,1,231,At Risk / Need Attention
13667.0,148,1,299.05,1,1,1,111,Lost Customers
13668.0,2,21,6309.83,4,4,4,444,Champions
13669.0,50,2,218.55,3,2,1,321,Promising / Recent Buyers
13670.0,74,1,349.7,2,1,2,212,Hibernating
13672.0,300,2,186.39000000000001,1,2,1,121,Hibernating
13673.0,18,2,387.44,3,2,2,322,Promising / Recent Buyers
13675.0,150,2,486.82000000000005,1,2,2,122,Hibernating
13678.0,151,1,232.6,1,1,1,111,Lost Customers
13680.0,0,4,3719.12,4,3,4,434,Loyal Customers
13681.0,17,4,827.83,4,3,3,433,Loyal Customers
13682.0,186,1,59.5,1,1,1,111,Lost Customers
13684.0,285,1,65.13,1,1,1,111,Lost Customers
13685.0,2,7,3119.44,4,4,4,444,Champions
13686.0,182,1,72.0,1,1,1,111,Lost Customers
13689.0,62,1,910.0,2,1,3,213,Hibernating
13690.0,58,1,172.25,2,1,1,211,Hibernating
13692.0,24,3,1488.32,3,3,3,333,Loyal Customers
13694.0,3,50,65039.62,4,4,4,444,Champions
13695.0,30,15,2504.13,3,4,4,344,Loyal Customers
13697.0,38,1,151.3,3,1,1,311,Promising / Recent Buyers
13699.0,154,1,308.58000000000004,1,1,2,112,Lost Customers
13700.0,25,10,2248.63,3,4,4,344,Loyal Customers
13703.0,317,1,99.5,1,1,1,111,Lost Customers
13704.0,4,9,2308.06,4,4,4,444,Champions
13705.0,7,3,711.86,4,3,3,433,Loyal Customers
13706.0,302,1,330.79,1,1,2,112,Lost Customers
13707.0,266,2,806.41,1,2,3,123,Hibernating
13708.0,270,1,285.33,1,1,1,111,Lost Customers
13709.0,3,13,6307.650000000001,4,4,4,444,Champions
13710.0,31,1,180.48,3,1,1,311,Promising / Recent Buyers
13711.0,218,2,252.06,1,2,1,121,Hibernating
13712.0,246,1,228.84,1,1,1,111,Lost Customers
13715.0,280,5,1077.39,1,4,3,143,At Risk / Need Attention
13716.0,268,1,138.28,1,1,1,111,Lost Customers
13717.0,31,6,1445.01,3,4,3,343,Loyal Customers
13718.0,245,2,306.55,1,2,2,122,Hibernating
13719.0,14,5,1041.68,4,4,3,443,Champions
13720.0,116,4,799.9,2,3,3,233,At Risk / Need Attention
13721.0,35,1,524.14,3,1,2,312,Promising / Recent Buyers
13722.0,131,3,2375.41,2,3,4,234,At Risk / Need Attention
13723.0,216,1,199.85000000000002,1,1,1,111,Lost Customers
13725.0,49,8,1980.56,3,4,4,344,Loyal Customers
13726.0,38,2,1079.66,3,2,3,323,Promising / Recent Buyers
13727.0,28,2,333.48,3,2,2,322,Promising / Recent Buyers
13728.0,36,6,1016.14,3,4,3,343,Loyal Customers
13730.0,135,2,752.6,2,2,3,223,Hibernating
13731.0,218,2,610.59,1,2,2,122,Hibernating
13732.0,27,1,491.86,3,1,2,312,Promising / Recent Buyers
13735.0,24,4,2883.54,3,3,4,334,Loyal Customers
13736.0,4,2,729.8,4,2,3,423,Promising / Recent Buyers
13737.0,199,1,339.6,1,1,2,112,Lost Customers
13739.0,17,1,216.9,4,1,1,411,Promising / Recent Buyers
13740.0,240,1,350.75,1,1,2,112,Lost Customers
13741.0,71,3,668.4300000000001,2,3,2,232,At Risk / Need Attention
13742.0,16,12,3107.87,4,4,4,444,Champions
13743.0,2,7,1341.6,4,4,3,443,Champions
13744.0,94,2,1080.52,2,2,3,223,Hibernating
13745.0,161,1,300.04,1,1,1,111,Lost Customers
13747.0,373,1,79.6,1,1,1,111,Lost Customers
13748.0,95,5,948.25,2,4,3,243,At Risk / Need Attention
13750.0,53,5,1647.26,2,4,3,243,At Risk / Need Attention
13751.0,287,1,296.25,1,1,1,111,Lost Customers
13752.0,123,6,1175.38,2,4,3,243,At Risk / Need Attention
13753.0,287,1,741.26,1,1,3,113,Lost Customers
13754.0,151,2,282.6,1,2,1,121,Hibernating
13755.0,3,9,2108.06,4,4,4,444,Champions
13756.0,1,14,5189.52,4,4,4,444,Champions
13758.0,11,7,3190.55,4,4,4,444,Champions
13759.0,32,2,659.4100000000001,3,2,2,322,Promising / Recent Buyers
13760.0,53,2,286.79,2,2,1,221,Hibernating
13761.0,49,2,1070.65,3,2,3,323,Promising / Recent Buyers
13762.0,218,1,306.72,1,1,2,112,Lost Customers
13763.0,62,1,1714.96,2,1,4,214,Hibernating
13764.0,70,3,1519.42,2,3,3,233,At Risk / Need Attention
13767.0,1,37,17220.36,4,4,4,444,Champions
13769.0,1,10,2796.51,4,4,4,444,Champions
13771.0,63,4,2634.45,2,3,4,234,At Risk / Need Attention
13772.0,33,3,1122.63,3,3,3,333,Loyal Customers
13774.0,81,1,345.0,2,1,2,212,Hibernating
13777.0,0,33,25977.16,4,4,4,444,Champions
13778.0,102,1,178.7,2,1,1,211,Hibernating
13780.0,6,2,360.01,4,2,2,422,Promising / Recent Buyers
13781.0,250,1,127.84,1,1,1,111,Lost Customers
13782.0,12,6,908.86,4,4,3,443,Champions
13784.0,9,11,2462.79,4,4,4,444,Champions
13786.0,366,1,230.4,1,1,1,111,Lost Customers
13787.0,75,2,309.04,2,2,2,222,Hibernating
13790.0,3,1,348.79999999999995,4,1,2,412,Promising / Recent Buyers
13791.0,127,2,1516.0,2,2,3,223,Hibernating
13792.0,65,2,195.55,2,2,1,221,Hibernating
13798.0,0,57,37153.85,4,4,4,444,Champions
13799.0,116,2,688.86,2,2,3,223,Hibernating
13800.0,309,1,558.32,1,1,2,112,Lost Customers
13801.0,66,1,324.8,2,1,2,212,Hibernating
13802.0,138,3,4599.42,2,3,4,234,At Risk / Need Attention
13803.0,254,1,277.07,1,1,1,111,Lost Customers
13804.0,30,7,2588.39,3,4,4,344,Loyal Customers
13805.0,51,2,924.5999999999999,2,2,3,223,Hibernating
13806.0,63,1,256.38,2,1,1,211,Hibernating
13807.0,366,1,112.6,1,1,1,111,Lost Customers
13808.0,5,5,1747.66,4,4,4,444,Champions
13809.0,304,1,155.05,1,1,1,111,Lost Customers
13810.0,28,3,1499.01,3,3,3,333,Loyal Customers
13811.0,183,3,814.5,1,3,3,133,At Risk / Need Attention
13812.0,41,3,539.0,3,3,2,332,Loyal Customers
13813.0,39,4,1366.8600000000001,3,3,3,333,Loyal Customers
13814.0,91,2,1579.12,2,2,3,223,Hibernating
13815.0,21,4,4027.36,3,3,4,334,Loyal Customers
13816.0,23,2,571.6700000000001,3,2,2,322,Promising / Recent Buyers
13817.0,28,2,382.98,3,2,2,322,Promising / Recent Buyers
13819.0,301,3,1140.35,1,3,3,133,At Risk / Need Attention
13821.0,144,2,385.64,1,2,2,122,Hibernating
13822.0,5,2,632.0,4,2,2,422,Promising / Recent Buyers
13823.0,18,2,957.66,3,2,3,323,Promising / Recent Buyers
13824.0,32,5,1698.94,3,4,4,344,Loyal Customers
13826.0,175,1,189.5,1,1,1,111,Lost Customers
13827.0,57,3,409.8,2,3,2,232,At Risk / Need Attention
13828.0,21,1,209.49,3,1,1,311,Promising / Recent Buyers
13831.0,15,6,2198.45,4,4,4,444,Champions
13832.0,18,1,52.2,3,1,1,311,Promising / Recent Buyers
13833.0,158,1,383.85,1,1,2,112,Lost Customers
13835.0,24,4,834.57,3,3,3,333,Loyal Customers
13837.0,211,2,266.59000000000003,1,2,1,121,Hibernating
13838.0,5,4,674.82,4,3,3,433,Loyal Customers
13841.0,252,1,85.0,1,1,1,111,Lost Customers
13842.0,58,9,3385.62,2,4,4,244,At Risk / Need Attention
13844.0,10,1,361.62,4,1,2,412,Promising / Recent Buyers
13845.0,64,1,312.98,2,1,2,212,Hibernating
13846.0,24,3,865.0600000000001,3,3,3,333,Loyal Customers
13848.0,91,3,1255.0,2,3,3,233,At Risk / Need Attention
13849.0,51,2,1537.95,2,2,3,223,Hibernating
13850.0,128,1,1595.48,2,1,3,213,Hibernating
13851.0,95,3,2651.46,2,3,4,234,At Risk / Need Attention
13853.0,56,1,1090.1399999999999,2,1,3,213,Hibernating
13854.0,8,25,8109.5199999999995,4,4,4,444,Champions
13856.0,168,3,388.5,1,3,2,132,At Risk / Need Attention
13858.0,56,1,216.17000000000002,2,1,1,211,Hibernating
13859.0,325,1,201.16,1,1,1,111,Lost Customers
13860.0,0,5,1245.9,4,4,3,443,Champions
13862.0,17,8,2209.36,4,4,4,444,Champions
13863.0,247,1,305.78,1,1,1,111,Lost Customers
13865.0,57,4,501.56,2,3,2,232,At Risk / Need Attention
13866.0,73,1,145.67,2,1,1,211,Hibernating
13867.0,30,3,1005.09,3,3,3,333,Loyal Customers
13868.0,6,2,3192.54,4,2,4,424,Promising / Recent Buyers
13869.0,122,4,3083.65,2,3,4,234,At Risk / Need Attention
13870.0,1,8,2770.94,4,4,4,444,Champions
13871.0,22,13,6403.25,3,4,4,344,Loyal Customers
13873.0,119,3,389.6,2,3,2,232,At Risk / Need Attention
13874.0,357,1,540.45,1,1,2,112,Lost Customers
13875.0,53,5,1786.79,2,4,4,244,At Risk / Need Attention
13876.0,63,1,122.7,2,1,1,211,Hibernating
13877.0,85,1,117.24,2,1,1,211,Hibernating
13878.0,54,1,1271.57,2,1,3,213,Hibernating
13880.0,20,13,3219.77,3,4,4,344,Loyal Customers
13881.0,3,20,17159.52,4,4,4,444,Champions
13882.0,2,5,1191.13,4,4,3,443,Champions
13883.0,10,5,2674.48,4,4,4,444,Champions
13884.0,6,5,787.6,4,4,3,443,Champions
13885.0,188,2,506.8,1,2,2,122,Hibernating
13886.0,70,1,243.56,2,1,1,211,Hibernating
13887.0,203,1,349.55,1,1,2,112,Lost Customers
13888.0,119,2,595.67,2,2,2,222,Hibernating
13889.0,92,1,416.90000000000003,2,1,2,212,Hibernating
13890.0,0,10,1883.81,4,4,4,444,Champions
13892.0,26,4,632.97,3,3,2,332,Loyal Customers
13893.0,297,1,821.1,1,1,3,113,Lost Customers
13894.0,23,3,564.62,3,3,2,332,Loyal Customers
13895.0,27,4,2593.07,3,3,4,334,Loyal Customers
13897.0,49,1,311.16,3,1,2,312,Promising / Recent Buyers
13898.0,325,1,155.93,1,1,1,111,Lost Customers
13899.0,15,2,388.52,4,2,2,422,Promising / Recent Buyers
13900.0,182,3,740.95,1,3,3,133,At Risk / Need Attention
13901.0,71,5,2867.2000000000003,2,4,4,244,At Risk / Need Attention
13904.0,36,2,332.64,3,2,2,322,Promising / Recent Buyers
13908.0,79,4,2369.55,2,3,4,234,At Risk / Need Attention
13911.0,56,9,2580.91,2,4,4,244,At Risk / Need Attention
13914.0,11,2,626.45,4,2,2,422,Promising / Recent Buyers
13917.0,49,2,272.04,3,2,1,321,Promising / Recent Buyers
13918.0,49,2,1212.8400000000001,3,2,3,323,Promising / Recent Buyers
13919.0,58,2,384.81,2,2,2,222,Hibernating
13922.0,351,1,172.25,1,1,1,111,Lost Customers
13923.0,53,1,351.13,2,1,2,212,Hibernating
13924.0,1,6,1838.8500000000001,4,4,4,444,Champions
13925.0,92,4,678.25,2,3,3,233,At Risk / Need Attention
13926.0,22,1,223.85000000000002,3,1,1,311,Promising / Recent Buyers
13927.0,74,1,348.99,2,1,2,212,Hibernating
13928.0,10,4,464.57,4,3,2,432,Loyal Customers
13929.0,168,2,842.65,1,2,3,123,Hibernating
13930.0,57,2,337.34,2,2,2,222,Hibernating
13931.0,95,2,1237.53,2,2,3,223,Hibernating
13932.0,294,1,307.4,1,1,2,112,Lost Customers
13933.0,108,2,608.79,2,2,2,222,Hibernating
13934.0,263,1,922.1,1,1,3,113,Lost Customers
13936.0,179,1,376.58,1,1,2,112,Lost Customers
13937.0,168,1,158.85,1,1,1,111,Lost Customers
13938.0,34,1,71.66,3,1,1,311,Promising / Recent Buyers
13939.0,22,3,568.55,3,3,2,332,Loyal Customers
13940.0,16,4,839.14,4,3,3,433,Loyal Customers
13941.0,21,5,5112.96,3,4,4,344,Loyal Customers
13946.0,78,3,561.57,2,3,2,232,At Risk / Need Attention
13947.0,64,1,90.60000000000001,2,1,1,211,Hibernating
13948.0,360,1,102.0,1,1,1,111,Lost Customers
13949.0,2,6,2427.32,4,4,4,444,Champions
13950.0,10,4,745.0600000000001,4,3,3,433,Loyal Customers
13951.0,175,3,674.45,1,3,3,133,At Risk / Need Attention
13952.0,217,2,3251.071,1,2,4,124,Hibernating
13953.0,6,7,3515.68,4,4,4,444,Champions
13954.0,1,2,439.92,4,2,2,422,Promising / Recent Buyers
13955.0,153,2,322.96,1,2,2,122,Hibernating
13956.0,4,5,1019.27,4,4,3,443,Champions
13959.0,78,3,594.04,2,3,2,232,At Risk / Need Attention
13960.0,20,2,230.22,3,2,1,321,Promising / Recent Buyers
13962.0,21,2,169.54999999999998,3,2,1,321,Promising / Recent Buyers
13963.0,307,4,664.54,1,3,2,132,At Risk / Need Attention
13967.0,145,1,80.7,1,1,1,111,Lost Customers
13969.0,6,18,9024.17,4,4,4,444,Champions
13971.0,18,8,2758.26,3,4,4,344,Loyal Customers
13972.0,70,2,190.25,2,2,1,221,Hibernating
13973.0,286,1,264.7,1,1,1,111,Lost Customers
13974.0,48,1,413.59000000000003,3,1,2,312,Promising / Recent Buyers
13975.0,30,6,2461.2400000000002,3,4,4,344,Loyal Customers
13976.0,206,1,357.98,1,1,2,112,Lost Customers
13978.0,14,2,196.79,4,2,1,421,Promising / Recent Buyers
13979.0,72,1,869.87,2,1,3,213,Hibernating
13980.0,59,1,200.14,2,1,1,211,Hibernating
13982.0,38,4,1871.81,3,3,4,334,Loyal Customers
13983.0,29,12,2603.43,3,4,4,344,Loyal Customers
13984.0,26,5,920.51,3,4,3,343,Loyal Customers
13985.0,3,15,7060.13,4,4,4,444,Champions
13986.0,16,1,320.46,4,1,2,412,Promising / Recent Buyers
13988.0,19,6,4147.96,3,4,4,344,Loyal Customers
13989.0,65,2,1266.08,2,2,3,223,Hibernating
13990.0,212,1,311.3,1,1,2,112,Lost Customers
13991.0,11,6,852.88,4,4,3,443,Champions
13992.0,29,1,76.8,3,1,1,311,Promising / Recent Buyers
13993.0,42,9,3466.36,3,4,4,344,Loyal Customers
13994.0,3,6,2274.14,4,4,4,444,Champions
13995.0,14,5,1393.69,4,4,3,443,Champions
13999.0,9,12,3901.81,4,4,4,444,Champions
14000.0,210,1,635.66,1,1,2,112,Lost Customers
14001.0,45,3,2043.0800000000002,3,3,4,334,Loyal Customers
14002.0,133,2,529.73,2,2,2,222,Hibernating
14004.0,42,7,4582.64,3,4,4,344,Loyal Customers
14005.0,9,5,2874.72,4,4,4,444,Champions
14006.0,115,3,962.19,2,3,3,233,At Risk / Need Attention
14009.0,197,2,695.61,1,2,3,123,Hibernating
14012.0,277,1,328.8,1,1,2,112,Lost Customers
14013.0,109,3,473.02,2,3,2,232,At Risk / Need Attention
14014.0,76,1,505.18,2,1,2,212,Hibernating
14015.0,52,1,917.34,2,1,3,213,Hibernating
14016.0,161,4,4341.21,1,3,4,134,At Risk / Need Attention
14019.0,46,3,1421.6100000000001,3,3,3,333,Loyal Customers
14020.0,16,2,642.8,4,2,2,422,Promising / Recent Buyers
14021.0,154,3,631.9,1,3,2,132,At Risk / Need Attention
14022.0,224,1,440.0,1,1,2,112,Lost Customers
14023.0,6,2,584.07,4,2,2,422,Promising / Recent Buyers
14024.0,121,2,327.7,2,2,2,222,Hibernating
14027.0,60,1,104.82,2,1,1,211,Hibernating
14029.0,62,2,467.66,2,2,2,222,Hibernating
14030.0,17,8,2358.84,4,4,4,444,Champions
14031.0,6,19,17286.86,4,4,4,444,Champions
14032.0,1,11,2975.59,4,4,4,444,Champions
14034.0,21,3,648.89,3,3,2,332,Loyal Customers
14035.0,28,5,1428.02,3,4,3,343,Loyal Customers
14036.0,284,1,626.65,1,1,2,112,Lost Customers
14037.0,175,2,147.20000000000002,1,2,1,121,Hibernating
14038.0,77,3,1560.38,2,3,3,233,At Risk / Need Attention
14039.0,32,1,152.2,3,1,1,311,Promising / Recent Buyers
14040.0,40,12,3560.32,3,4,4,344,Loyal Customers
14041.0,265,1,141.41,1,1,1,111,Lost Customers
14044.0,26,4,646.42,3,3,2,332,Loyal Customers
14045.0,108,4,1659.75,2,3,3,233,At Risk / Need Attention
14046.0,283,1,154.99,1,1,1,111,Lost Customers
14047.0,8,5,1308.6100000000001,4,4,3,443,Champions
14048.0,304,1,409.93,1,1,2,112,Lost Customers
14049.0,16,4,5578.72,4,3,4,434,Loyal Customers
14050.0,31,2,746.36,3,2,3,323,Promising / Recent Buyers
14051.0,0,23,15610.390000000001,4,4,4,444,Champions
14052.0,19,1,225.35999999999999,3,1,1,311,Promising / Recent Buyers
14053.0,123,2,260.25,2,2,1,221,Hibernating
14054.0,64,1,92.46000000000001,2,1,1,211,Hibernating
14055.0,105,1,725.6400000000001,2,1,3,213,Hibernating
14056.0,0,23,8152.71,4,4,4,444,Champions
14057.0,23,17,6211.66,3,4,4,344,Loyal Customers
14059.0,266,1,183.6,1,1,1,111,Lost Customers
14060.0,4,19,6140.42,4,4,4,444,Champions
14062.0,9,12,10464.85,4,4,4,444,Champions
14064.0,28,5,1334.34,3,4,3,343,Loyal Customers
14066.0,266,1,152.55,1,1,1,111,Lost Customers
14067.0,63,2,374.7,2,2,2,222,Hibernating
14068.0,319,1,265.85,1,1,1,111,Lost Customers
14071.0,3,8,1437.57,4,4,3,443,Champions
14073.0,31,1,151.04,3,1,1,311,Promising / Recent Buyers
14075.0,4,3,942.26,4,3,3,433,Loyal Customers
14076.0,128,1,118.67,2,1,1,211,Hibernating
14077.0,40,5,499.42,3,4,2,342,Loyal Customers
14078.0,101,6,1049.37,2,4,3,243,At Risk / Need Attention
14079.0,124,1,375.1,2,1,2,212,Hibernating
14080.0,32,1,45.599999999999994,3,1,1,311,Promising / Recent Buyers
14081.0,301,2,921.62,1,2,3,123,Hibernating
14082.0,364,1,182.25,1,1,1,111,Lost Customers
14083.0,3,9,1002.9,4,4,3,443,Champions
14085.0,1,18,4421.29,4,4,4,444,Champions
14087.0,2,1,191.47,4,1,1,411,Promising / Recent Buyers
14088.0,9,13,50491.81,4,4,4,444,Champions
14089.0,56,1,158.75,2,1,1,211,Hibernating
14090.0,324,1,76.32000000000001,1,1,1,111,Lost Customers
14092.0,7,14,4076.9100000000003,4,4,4,444,Champions
14093.0,11,1,433.86,4,1,2,412,Promising / Recent Buyers
14096.0,3,17,65164.79,4,4,4,444,Champions
14098.0,36,1,147.35,3,1,1,311,Promising / Recent Buyers
14099.0,15,11,3104.17,4,4,4,444,Champions
14100.0,137,1,191.95,2,1,1,211,Hibernating
14101.0,73,6,5976.79,2,4,4,244,At Risk / Need Attention
14102.0,4,5,1105.8799999999999,4,4,3,443,Champions
14104.0,154,2,216.21,1,2,1,121,Hibernating
14105.0,238,1,1266.23,1,1,3,113,Lost Customers
14107.0,51,7,2703.23,2,4,4,244,At Risk / Need Attention
14108.0,30,2,597.91,3,2,2,322,Promising / Recent Buyers
14109.0,72,1,144.2,2,1,1,211,Hibernating
14110.0,3,12,5683.15,4,4,4,444,Champions
14111.0,13,4,692.85,4,3,3,433,Loyal Customers
14112.0,22,7,2915.15,3,4,4,344,Loyal Customers
14113.0,3,4,1840.42,4,3,4,434,Loyal Customers
14114.0,273,2,386.53,1,2,2,122,Hibernating
14116.0,19,5,1382.74,3,4,3,343,Loyal Customers
14117.0,143,1,90.0,1,1,1,111,Lost Customers
14121.0,3,4,2780.15,4,3,4,434,Loyal Customers
14124.0,83,1,419.58,2,1,2,212,Hibernating
14125.0,10,3,2720.63,4,3,4,434,Loyal Customers
14126.0,7,3,706.1300000000001,4,3,3,433,Loyal Customers
14127.0,122,3,709.71,2,3,3,233,At Risk / Need Attention
14128.0,60,2,637.5,2,2,2,222,Hibernating
14129.0,1,5,1123.8600000000001,4,4,3,443,Champions
14130.0,318,1,480.91,1,1,2,112,Lost Customers
14132.0,1,11,3586.03,4,4,4,444,Champions
14133.0,129,3,605.64,2,3,2,232,At Risk / Need Attention
14135.0,1,15,4690.31,4,4,4,444,Champions
14138.0,1,2,965.88,4,2,3,423,Promising / Recent Buyers
14139.0,45,1,415.82,3,1,2,312,Promising / Recent Buyers
14140.0,3,2,935.05,4,2,3,423,Promising / Recent Buyers
14141.0,2,4,915.13,4,3,3,433,Loyal Customers
14142.0,372,1,311.81,1,1,2,112,Lost Customers
14143.0,133,1,115.8,2,1,1,211,Hibernating
14145.0,46,4,3742.2,3,3,4,334,Loyal Customers
14146.0,8,5,4191.0,4,4,4,444,Champions
14147.0,77,2,483.4,2,2,2,222,Hibernating
14148.0,233,1,157.2,1,1,1,111,Lost Customers
14149.0,220,1,446.62,1,1,2,112,Lost Customers
14150.0,35,2,658.64,3,2,2,322,Promising / Recent Buyers
14152.0,74,2,621.29,2,2,2,222,Hibernating
14154.0,238,2,1345.62,1,2,3,123,Hibernating
14155.0,265,1,118.75,1,1,1,111,Lost Customers
14156.0,9,55,117210.08,4,4,4,444,Champions
14157.0,19,2,424.89000000000004,3,2,2,322,Promising / Recent Buyers
14158.0,39,1,507.65999999999997,3,1,2,312,Promising / Recent Buyers
14159.0,19,11,4630.35,3,4,4,344,Loyal Customers
14161.0,215,3,1097.6200000000001,1,3,3,133,At Risk / Need Attention
14162.0,173,2,289.36,1,2,1,121,Hibernating
14163.0,86,4,2445.91,2,3,4,234,At Risk / Need Attention
14164.0,70,2,1631.77,2,2,3,223,Hibernating
14165.0,275,1,120.44,1,1,1,111,Lost Customers
14167.0,38,4,562.59,3,3,2,332,Loyal Customers
14171.0,97,1,363.79,2,1,2,212,Hibernating
14173.0,10,4,450.84,4,3,2,432,Loyal Customers
14174.0,32,1,134.46,3,1,1,311,Promising / Recent Buyers
14175.0,59,3,3222.3,2,3,4,234,At Risk / Need Attention
14176.0,296,4,576.9000000000001,1,3,2,132,At Risk / Need Attention
14177.0,85,4,549.46,2,3,2,232,At Risk / Need Attention
14178.0,8,7,1600.26,4,4,3,443,Champions
14179.0,40,2,701.57,3,2,3,323,Promising / Recent Buyers
14180.0,10,25,4748.52,4,4,4,444,Champions
14184.0,66,1,452.89,2,1,2,212,Hibernating
14185.0,330,1,197.65,1,1,1,111,Lost Customers
14188.0,30,6,2054.36,3,4,4,344,Loyal Customers
14189.0,1,15,4654.08,4,4,4,444,Champions
14191.0,1,13,4684.76,4,4,4,444,Champions
14193.0,67,2,853.39,2,2,3,223,Hibernating
14194.0,4,21,11349.52,4,4,4,444,Champions
14195.0,201,2,1012.0,1,2,3,123,Hibernating
14196.0,106,1,335.52,2,1,2,212,Hibernating
14198.0,17,4,701.4,4,3,3,433,Loyal Customers
14199.0,217,1,185.39999999999998,1,1,1,111,Lost Customers
14201.0,59,7,747.44,2,4,3,243,At Risk / Need Attention
14204.0,1,1,150.61,4,1,1,411,Promising / Recent Buyers
14205.0,16,2,466.7,4,2,2,422,Promising / Recent Buyers
14206.0,238,1,328.15999999999997,1,1,2,112,Lost Customers
14208.0,94,1,151.74,2,1,1,211,Hibernating
14209.0,10,6,2073.43,4,4,4,444,Champions
14210.0,105,6,1905.8400000000001,2,4,4,244,At Risk / Need Attention
14211.0,52,9,2241.1,2,4,4,244,At Risk / Need Attention
14212.0,89,1,1070.48,2,1,3,213,Hibernating
14214.0,30,5,1004.38,3,4,3,343,Loyal Customers
14215.0,11,6,1789.72,4,4,4,444,Champions
14216.0,2,4,1839.3,4,3,4,434,Loyal Customers
14217.0,1,17,2004.98,4,4,4,444,Champions
14218.0,42,1,169.48000000000002,3,1,1,311,Promising / Recent Buyers
14219.0,3,1,89.94,4,1,1,411,Promising / Recent Buyers
14220.0,246,2,632.4000000000001,1,2,2,122,Hibernating
14221.0,41,9,3432.8,3,4,4,344,Loyal Customers
14222.0,176,1,683.17,1,1,3,113,Lost Customers
14223.0,91,3,991.13,2,3,3,233,At Risk / Need Attention
14224.0,109,4,1009.73,2,3,3,233,At Risk / Need Attention
14226.0,28,5,2214.79,3,4,4,344,Loyal Customers
14227.0,25,10,3350.96,3,4,4,344,Loyal Customers
14229.0,51,3,1547.2,2,3,3,233,At Risk / Need Attention
14231.0,183,3,925.71,1,3,3,133,At Risk / Need Attention
14232.0,42,5,2048.07,3,4,4,344,Loyal Customers
14233.0,48,4,1462.72,3,3,3,333,Loyal Customers
14234.0,21,4,754.12,3,3,3,333,Loyal Customers
14235.0,74,5,3144.86,2,4,4,244,At Risk / Need Attention
14236.0,80,2,490.86,2,2,2,222,Hibernating
14237.0,372,1,161.0,1,1,1,111,Lost Customers
14238.0,325,1,146.85,1,1,1,111,Lost Customers
14239.0,42,11,2380.85,3,4,4,344,Loyal Customers
14240.0,29,2,890.34,3,2,3,323,Promising / Recent Buyers
14241.0,183,1,213.70000000000002,1,1,1,111,Lost Customers
14242.0,234,2,280.55,1,2,1,121,Hibernating
14243.0,8,10,2588.77,4,4,4,444,Champions
14245.0,219,2,1693.45,1,2,4,124,Hibernating
14246.0,110,3,1474.06,2,3,3,233,At Risk / Need Attention
14247.0,277,1,136.77,1,1,1,111,Lost Customers
14248.0,317,1,302.58,1,1,1,111,Lost Customers
14250.0,6,3,1904.05,4,3,4,434,Loyal Customers
14251.0,1,5,2879.7000000000003,4,4,4,444,Champions
14256.0,259,2,969.0600000000001,1,2,3,123,Hibernating
14257.0,63,5,3099.7200000000003,2,4,4,244,At Risk / Need Attention
